date,pair,prediction,amount,price,quantity,is_reversed,profit,from_currency,to_currency,received,accuracy
2025-01-27,GBP_CNY,SELL,482.6816821540007,9.062,,False,,CNY,GBP,53.26436571992946,0.5263
2025-01-29,GBP_CNY,SELL,434.12237935962634,9.029,,False,,CNY,GBP,48.08089260822088,0.5238
2025-01-30,GBP_CNY,SELL,826.4128921623835,9.0055,,False,,CNY,GBP,91.76757450029244,0.5455
2025-01-31,GBP_CNY,SELL,392.7903418480502,8.9866,,False,,CNY,GBP,43.708448339533334,0.5217
2025-02-06,GBP_CNY,SELL,337.9819659106091,9.0646,,False,,CNY,GBP,37.28592170758876,0.5185
2025-02-07,GBP_CNY,SELL,649.9848087194515,9.0457,,False,,CNY,GBP,71.8556671920859,0.5357
2025-02-10,GBP_CNY,SELL,311.87556925973905,9.0361,,False,,CNY,GBP,34.51439993578414,0.5172
2025-02-11,GBP_CNY,SELL,610.1571620347819,9.095,,False,,CNY,GBP,67.08709862944275,0.5333
2025-02-12,GBP_CNY,SELL,294.98485375833025,9.095,,False,,CNY,GBP,32.43373873098738,0.5161
2025-02-13,GBP_CNY,SELL,580.2244261989454,9.1608,,False,,CNY,GBP,63.33774628841863,0.5312
2025-02-14,GBP_CNY,SELL,282.41010779480524,9.1303,,False,,CNY,GBP,30.931087455483965,0.5152
2025-02-14,GBP_USD,SELL,38.92677356272657,1.2585,,False,,USD,GBP,30.931087455483965,0.5152
2025-02-17,CNY_USD,BUY,3297.138842401871,0.1376,,False,,CNY,USD,453.68630471449745,0.8235
2025-02-17,GBP_CNY,BUY,59.92944789280676,9.1703,,False,,GBP,CNY,549.5710160114058,0.5294
2025-02-18,CNY_USD,SELL,459.6910004574413,0.1374,,False,,USD,CNY,3345.6404691225716,0.8286
2025-02-18,GBP_CNY,SELL,802.061935482268,9.1814,,False,,CNY,GBP,87.35725874945739,0.5429
2025-02-19,GBP_CNY,SELL,518.0814674285211,9.1673,,False,,CNY,GBP,56.514073656204246,0.5278
2025-02-20,GBP_CNY,SELL,761.2335063043917,9.193,,False,,CNY,GBP,82.80577681979676,0.5405
2025-02-21,GBP_CNY,SELL,983.1032995319024,9.1595,,False,,CNY,GBP,107.3315464306897,0.5526
2025-02-24,GBP_CNY,SELL,718.7853526628483,9.151,,False,,CNY,GBP,78.5471918547534,0.5385
2025-02-25,GBP_CNY,SELL,469.5564434351382,9.186,,False,,CNY,GBP,51.11652987536884,0.525
2025-02-26,GBP_CNY,SELL,688.6467408347429,9.2011,,False,,CNY,GBP,74.84395787837789,0.5366
2025-02-27,GBP_CNY,SELL,888.8400827556192,9.1809,,False,,CNY,GBP,96.81404685331712,0.5476
2025-02-28,GBP_CNY,SELL,649.6514219219969,9.162,,False,,CNY,GBP,70.90716240144039,0.5349
