timestamp,close
2025/01/01,0.1094
2025/01/02,0.1107
2025/01/03,0.1099
2025/01/06,0.109
2025/01/07,0.1094
2025/01/08,0.1103
2025/01/09,0.1108
2025/01/10,0.1117
2025/01/13,0.1118
2025/01/14,0.1116
2025/01/15,0.1114
2025/01/16,0.1114
2025/01/17,0.1122
2025/01/20,0.1111
2025/01/21,0.1113
2025/01/22,0.1116
2025/01/23,0.1111
2025/01/24,0.1105
2025/01/27,0.1103
2025/01/28,0.1108
2025/01/29,0.1107
2025/01/30,0.111
2025/01/31,0.1112
2025/02/03,0.1107
2025/02/04,0.1105
2025/02/05,0.1099
2025/02/06,0.1103
2025/02/07,0.1105
2025/02/10,0.1106
2025/02/11,0.1099
2025/02/12,0.1099
2025/02/13,0.1091
2025/02/14,0.1095
2025/02/17,0.109
2025/02/18,0.1089
2025/02/19,0.1091
2025/02/20,0.1087
2025/02/21,0.1091
2025/02/24,0.1093
2025/02/25,0.1088
2025/02/26,0.1087
2025/02/27,0.1089
2025/02/28,0.1091
2025/03/03,0.1081
2025/03/04,0.1076
2025/03/05,0.1069
2025/03/06,0.1071
2025/03/07,0.1069
2025/03/10,0.1069
2025/03/11,0.1068
2025/03/12,0.1065
2025/03/13,0.1066
2025/03/14,0.1068
2025/03/17,0.1064
2025/03/18,0.1064
2025/03/19,0.1063
2025/03/20,0.1063
2025/03/21,0.1068
2025/03/24,0.1066
2025/03/25,0.1064
2025/03/26,0.1067
2025/03/27,0.1063
2025/03/28,0.1063
2025/03/31,0.1067
2025/04/01,0.1064
2025/04/02,0.1058
2025/04/03,0.1048
2025/04/04,0.1065
2025/04/07,0.1076
2025/04/08,0.1067
2025/04/09,0.1062
2025/04/10,0.1054
2025/04/11,0.1048
2025/04/14,0.1037
2025/04/15,0.1033
2025/04/16,0.1033
2025/04/17,0.1032
2025/04/18,0.103
2025/04/21,0.1025
2025/04/22,0.1026
2025/04/23,0.1035
2025/04/24,0.1028
2025/04/25,0.1031
2025/04/28,0.102
2025/04/29,0.1026
2025/04/30,0.1032
2025/05/01,0.1035
2025/05/02,0.1036
2025/05/05,0.1035
2025/05/06,0.1036
2025/05/07,0.1041
2025/05/08,0.1043
2025/05/09,0.1039
2025/05/12,0.1054
2025/05/13,0.1043
2025/05/14,0.1046
2025/05/15,0.1043
2025/05/16,0.1045
2025/05/19,0.1037
2025/05/20,0.1034
2025/05/21,0.1035
2025/05/22,0.1034
2025/05/23,0.1029
2025/05/26,0.1026
2025/05/27,0.1029
2025/05/28,0.1032
2025/05/29,0.1032
2025/05/30,0.1032
2025/07/23,0.10305
2025/07/24,0.10315
2025/07/26,0.10385
2025/07/27,0.10383
2025/07/28,0.10384
2025/07/29,0.10429
2025/07/29,0.10429
2025/07/30,0.10416
2025/08/14,0.10266
